2d_loss   	3d_loss   	adv_loss   	temporal_loss   	
2.454541	4.478977	3.458090	3.580806	
2.473051	3.102516	3.293242	3.864421	
2.600167	3.717695	3.296502	3.913856	
2.367266	3.552121	3.095917	4.027208	
2.611439	3.905444	3.129622	3.902714	
2.273848	3.741855	3.351434	4.592395	
2.521691	4.415967	3.253304	4.458538	
3.372041	3.848464	3.525049	4.534371	
2.782634	4.280999	3.177634	4.731731	
2.882145	4.076992	3.125817	4.117970	
2.595517	5.928755	2.801476	4.181846	
2.283644	3.719079	3.100399	4.040386	
2.985690	3.786430	3.462360	4.226032	
3.193655	4.287784	3.277808	4.599309	
3.153239	5.196432	3.351492	3.917542	
1.873274	4.156196	2.952995	3.736455	
3.712829	4.152086	3.320489	4.093868	
3.111228	5.267636	3.233265	3.713821	
2.147571	4.346278	3.111476	3.415215	
2.562353	4.658293	3.234626	4.031193	
3.261702	5.127077	3.072308	3.583579	
2.172884	3.950081	3.237610	3.638373	
3.653631	4.172515	3.437990	4.111435	
3.181701	4.199312	3.476094	4.262721	
2.286429	3.840715	3.444201	3.926457	
3.234648	3.864098	3.708195	4.360118	
3.263578	3.752016	3.438634	4.123197	
2.874003	4.423102	3.535952	3.868257	
2.699597	4.297344	3.304820	3.911197	
2.729349	3.608424	3.672820	4.322549	
3.455224	4.983663	3.259850	4.159986	
2.821711	3.238353	3.585821	4.352868	
1.864645	2.541503	3.820194	4.266284	
1.505413	3.645782	3.545620	4.174036	
2.092246	3.445076	3.643758	3.879455	
2.804082	3.500747	3.584438	3.829777	
1.865032	3.010818	3.583202	4.007296	
2.177116	3.045502	3.522846	4.076802	
3.063018	3.185626	3.860164	3.477035	
2.188114	3.006287	3.297924	3.528105	
1.857961	2.454467	3.217872	3.746249	
2.268213	3.888897	3.061195	3.543127	
1.782349	2.476210	3.393754	3.886491	
1.896329	2.929358	2.995216	3.577271	
1.547525	2.320325	3.454424	3.824599	
1.613988	3.501106	3.339056	3.357165	
1.401546	2.555912	3.339619	3.522686	
1.742073	3.242057	3.278544	3.670824	
2.145786	2.774613	3.283293	3.519339	
1.609035	2.757316	3.443556	3.447356	
1.673147	3.061185	3.542758	3.831040	
1.386085	2.308281	3.321532	3.332225	
1.225576	2.810006	3.240728	3.662509	
1.273652	2.389978	3.350276	3.601961	
1.048592	2.182412	2.899564	3.685588	
1.353975	2.763516	2.871583	3.749041	
1.311222	2.093880	3.071651	3.945362	
1.329639	2.004460	3.361548	3.789703	
1.244635	2.111186	2.906665	4.035935	
1.672849	2.726155	3.113313	4.122824	
1.187566	1.758863	3.158526	3.776508	
1.807383	2.560736	3.446058	4.399742	
1.550889	2.197279	3.292307	4.174548	
0.958943	1.867831	2.887812	3.925538	
1.272530	1.977149	3.307976	4.094285	
1.415535	1.957032	3.183181	4.225811	
1.383602	1.945973	3.463854	4.438299	
0.965189	1.872409	3.511441	4.448056	
1.478410	2.082687	3.562209	4.550734	
1.182325	1.924176	3.480051	4.216027	
1.506690	1.681365	3.392121	3.988101	
1.659048	1.868488	3.654864	3.758827	
1.712897	1.994982	3.708199	3.920007	
1.527111	1.780036	3.342871	3.514799	
1.312587	2.000692	3.314106	3.339574	
1.157923	1.758146	3.369804	3.169344	
1.427121	1.756852	3.314013	3.077816	
1.102706	2.088273	3.191618	3.171380	
1.299394	1.695461	3.394642	3.383225	
1.146458	1.692709	3.346693	3.401828	
0.854197	1.717174	2.978381	3.319241	
1.073112	2.062020	3.139919	3.487954	
1.254610	1.514346	3.286770	3.389542	
1.291396	1.751977	3.382021	3.508854	
1.296698	1.917521	3.034400	3.672713	
1.685924	2.243494	3.246982	3.723597	
1.336650	1.965569	2.910844	3.579550	
0.981524	1.620113	2.938507	3.791726	
1.155744	1.852245	3.003372	3.426792	
1.280413	2.039518	2.990979	3.732489	
1.566431	2.384269	3.258766	3.577224	
0.917322	2.148497	2.608877	3.237066	
0.942348	1.585648	3.003031	3.404578	
1.234118	1.511491	3.288867	3.575702	
1.098451	2.333558	3.184546	3.585087	
1.146550	2.224858	2.874042	3.204566	
1.320275	1.858959	3.070353	3.594193	
1.305714	1.735068	3.346809	3.673007	
1.975706	2.338026	3.181679	3.298385	
1.447706	1.878040	3.360816	3.765621	
1.371830	2.126560	2.945136	3.409049	
1.059864	2.034836	3.211212	3.543588	
1.524101	1.740232	3.333062	3.458289	
1.319695	1.816560	3.588758	3.583087	
1.262954	1.598213	3.464355	3.976605	
1.298590	1.877810	3.302084	3.872821	
1.068665	1.875640	3.371336	3.747261	
1.357598	2.448306	3.338402	3.571204	
1.854430	2.326078	3.511468	4.133870	
1.811599	3.060399	3.024764	3.812257	
2.222388	2.980134	3.508785	4.098135	
2.274321	3.272806	3.236171	3.627485	
1.758271	3.081146	3.142849	3.682467	
1.814022	2.585322	3.360775	4.058894	
2.558722	3.220069	3.343260	4.275857	
2.126581	3.054699	3.203722	3.767408	
1.602500	2.499019	3.474562	3.638284	
1.676078	3.461509	3.274033	3.442110	
1.570785	2.403316	3.548210	3.787808	
1.705199	3.286141	3.309225	3.524888	
1.304230	2.679092	3.300002	3.612111	
1.414761	1.636992	3.403855	3.385105	
1.813420	2.599352	3.521514	3.587392	
0.997282	3.026130	3.065171	3.317190	
1.526913	2.535599	3.409065	3.380382	
1.768365	2.400200	3.454697	3.742002	
2.050021	2.214964	3.329974	3.579013	
1.395734	2.507595	3.211514	3.527836	
2.036336	3.038071	3.616814	3.884762	
1.504039	2.986564	3.242535	3.792707	
2.561919	2.814970	3.700206	3.818311	
1.422283	2.156285	3.123519	3.512374	
2.062999	3.126784	3.784950	3.880552	
2.043126	2.556674	3.615651	3.856390	
1.129571	2.716881	3.000456	3.769660	
2.084688	2.344123	3.817210	4.098156	
2.360774	3.238533	3.743447	4.386170	
2.095164	3.698590	3.172308	3.336745	
1.492300	2.048504	3.402349	4.117283	
1.739713	3.553656	3.535655	4.587717	
2.546579	2.320532	3.307632	3.944528	
1.385757	2.148081	3.700474	4.485476	
1.993597	3.222984	3.357825	4.445395	
1.657620	2.577844	3.382996	3.892757	
1.651261	2.537784	3.405372	3.944235	
1.581516	3.274583	3.237640	3.743490	
1.688406	2.054917	3.750013	4.036595	
2.058819	2.510095	3.730612	3.665176	
1.690893	1.898190	3.417712	3.808331	
1.233122	1.843199	3.231377	4.034431	
1.375783	2.311148	3.108768	3.705259	
2.207111	3.106824	3.178137	4.013205	
1.746054	2.237977	3.495616	4.180742	
1.503978	2.064641	3.147179	3.874832	
1.544029	2.543897	3.269172	3.307146	
1.589927	2.538526	3.159694	3.588508	
1.109381	2.111234	2.962727	3.166025	
1.883401	2.583435	3.282682	3.517712	
0.796484	1.765753	2.801776	3.109720	
1.129397	1.832530	2.824948	2.935325	
1.297413	2.799746	2.731045	3.206429	
1.228954	2.120323	3.115758	3.622945	
1.792112	2.775408	3.108996	3.613196	
1.119485	1.914991	3.281103	3.816326	
1.510980	1.770339	3.368965	4.144485	
1.078952	1.355261	2.909778	3.654078	
1.362610	2.108011	3.232206	3.857393	
1.484592	1.733255	3.269704	3.640460	
0.773388	1.594764	3.080353	3.613294	
1.318004	2.306674	3.121542	3.165965	
1.049186	2.235834	3.039267	2.974060	
1.283433	1.695451	3.240991	3.428974	
1.407081	1.585752	3.497468	3.637064	
1.429454	1.958389	3.102186	3.406497	
1.450868	1.844732	3.321739	3.453193	
1.159728	1.805964	3.397566	3.455388	
1.399811	1.671695	3.590106	3.453512	
1.108519	1.834672	3.693476	3.427054	
1.509823	1.653782	3.539593	3.290205	
1.003886	1.513185	3.291988	3.198457	
0.945612	1.742087	3.609041	3.105550	
1.302124	1.552581	3.570957	3.558156	
0.814474	1.588408	3.468279	3.608302	
1.257563	2.303907	3.354150	3.419877	
0.884476	1.762626	3.397290	3.258104	
1.431946	2.165740	3.647601	3.557383	
1.215683	1.552290	3.725260	3.667896	
1.474033	2.126647	3.282855	3.803498	
1.476005	2.015994	3.540958	3.815100	
0.960147	1.858427	3.339543	3.593484	
0.887523	1.581763	3.106393	3.620348	
1.186519	1.570218	3.669844	3.679345	
0.891477	1.789959	2.996859	3.309963	
1.210863	1.525608	3.483838	3.711703	
0.876472	2.072513	3.344024	3.372996	
1.381312	1.774210	3.459050	3.208231	
1.085291	1.585265	3.891121	3.798664	
0.934075	1.843156	3.335503	3.345536	
0.868682	2.322901	3.049102	3.259050	
0.919115	1.976938	3.274486	3.413557	
1.296564	1.442504	3.442532	3.530441	
1.246573	1.856387	3.373253	3.168812	
0.971515	1.545667	3.477014	3.072312	
0.888187	1.303435	3.578948	3.637479	
0.882132	1.796095	3.396206	3.335278	
1.030401	1.136601	3.688355	3.498758	
1.122998	1.693899	3.293635	3.181353	
1.128702	1.480471	3.803775	3.469446	
1.214573	1.583831	3.357062	3.493420	
1.140056	2.037545	3.545432	3.326308	
1.162953	1.730956	3.539591	3.506828	
0.906332	1.408752	3.462819	3.220824	
0.800784	1.668611	3.376349	2.962259	
0.741458	1.325335	3.221341	3.207255	
1.078265	2.328315	3.107300	3.002754	
1.156787	1.841894	3.729065	3.123103	
1.189999	1.483840	3.140688	3.009281	
0.933185	1.799887	3.274356	3.325008	
1.223515	1.553664	3.556834	3.133867	
1.028180	1.973782	3.468923	3.184750	
1.344019	1.880824	3.567888	3.312919	
1.284761	1.685415	3.780355	3.424648	
1.361630	1.702098	3.489424	3.657635	
1.036696	1.516478	3.480721	3.304304	
1.232533	1.626470	3.259206	3.123502	
0.914154	1.610851	3.464471	3.104912	
1.094828	1.849999	3.130533	3.068386	
1.136484	1.774851	3.590421	3.587558	
1.044106	1.650668	3.260427	3.304367	
1.299418	1.848489	3.444862	3.290852	
1.168251	1.326639	3.725747	3.513869	
0.883443	1.405580	3.401300	3.273640	
1.089797	1.833083	3.298064	2.989903	
1.116742	1.747614	3.251486	3.170261	
1.053945	1.647872	3.480375	3.383696	
1.174891	1.940162	3.306608	3.417764	
1.483513	1.853196	3.470104	3.230027	
1.303911	1.849312	3.315602	3.116447	
0.991343	1.725662	3.350539	3.061188	
1.538568	2.320498	2.997605	2.773431	
1.112514	1.497149	3.041353	2.676241	
0.905048	1.521181	3.023475	3.121909	
0.938800	1.538584	3.120024	3.275402	
0.758689	1.704245	2.916028	3.279879	
1.134542	1.440126	3.098555	3.569377	
1.024206	1.593771	3.310688	3.697460	
1.000879	1.756391	2.947938	3.399505	
1.045323	2.236296	3.028609	3.527356	
0.991079	1.694723	2.933768	3.317020	
1.333210	1.715682	2.925232	3.222945	
1.056775	1.536348	3.024572	2.935472	
1.085424	1.915048	3.125317	3.185341	
1.016895	1.574280	2.972029	3.157903	
1.196377	1.647338	3.005078	3.279864	
0.977340	1.535391	3.245447	3.004555	
1.132430	1.724628	3.243639	3.247151	
1.212572	1.840042	3.166833	3.327763	
1.359893	2.347364	3.167751	3.568233	
1.318442	1.542710	3.498815	3.524903	
1.176214	1.527652	3.464311	3.572379	
1.190936	1.516713	3.172326	3.356033	
1.218496	1.857824	3.399747	3.396150	
1.527385	1.663937	3.428605	3.480811	
1.204798	1.837204	3.244476	3.226431	
1.445821	2.068502	3.460961	3.339726	
1.087581	1.788249	3.540387	3.343892	
1.547326	1.870009	3.746855	3.468482	
1.412330	1.605214	3.466070	3.242940	
1.168381	2.360244	3.294566	3.025826	
1.215771	1.623926	3.765332	3.523007	
1.329199	2.387483	3.407714	3.487673	
0.992601	1.944649	3.470136	3.225297	
1.170295	2.000935	3.396043	3.180994	
1.300341	2.067353	3.717448	3.364923	
1.818729	2.103154	3.585628	3.502099	
1.036221	1.896516	3.380784	3.425530	
1.705493	2.014885	3.770888	3.539581	
1.134553	1.724946	3.139062	3.492716	
1.103256	2.145698	3.551357	3.334267	
1.113704	1.566461	3.549487	3.165884	
1.195316	1.889127	3.477629	3.265776	
2.112621	2.014286	3.610068	3.112272	
1.898065	2.275661	3.455285	3.191384	
1.498588	2.139653	3.330285	3.609024	
1.487536	1.994530	3.212811	3.195685	
1.214137	1.889937	3.326523	3.364415	
1.163793	1.959872	3.307618	3.080450	
1.201811	2.095660	3.277993	3.297701	
1.429779	2.094918	3.552918	3.727349	
1.473327	2.236031	3.492063	3.353729	
1.472514	1.760390	3.487900	3.569065	
1.176089	1.961690	3.639821	3.388711	
1.263019	1.876368	3.320369	3.613161	
1.686639	2.511114	3.433220	3.513140	
1.015781	1.912482	3.317704	3.466016	
1.653747	1.850087	3.293713	3.461882	
2.103651	2.439198	3.394239	3.490924	
1.278877	1.850824	3.610109	3.246690	
1.271453	1.500831	3.585768	3.394170	
1.168560	1.798121	3.815008	3.844055	
1.086343	1.615697	3.418324	3.552080	
0.875731	1.548168	3.377493	3.054524	
0.863620	1.224470	3.644511	3.084142	
0.976849	1.599825	3.523118	3.091655	
1.168409	1.586193	3.419054	3.442907	
0.889491	1.196318	3.679552	2.999056	
0.961897	1.604947	3.534059	3.125196	
0.957589	1.526126	3.581987	3.055146	
0.953336	1.060125	4.026259	3.951652	
0.922721	1.179967	3.514932	3.087371	
0.836220	1.019713	3.572149	3.304020	
0.705899	1.588082	3.354155	3.190860	
1.066148	1.374821	3.611967	3.221713	
0.723868	1.041901	3.687043	3.375187	
0.595775	1.267400	3.786433	3.727568	
0.718416	1.408917	3.282581	3.240103	
0.780252	1.022887	3.570717	4.005507	
0.641780	0.996921	3.332051	3.715673	
0.779913	1.156938	3.446712	3.496097	
0.807485	0.950590	3.486712	3.894836	
0.611445	0.828881	3.385607	3.630887	
0.574394	0.926796	3.395691	3.568113	
0.756844	1.164909	3.409170	3.800880	
0.501121	0.871874	3.298911	3.780172	
0.600363	0.987070	2.982694	3.879977	
0.549218	0.817526	3.287917	3.578129	
0.624258	0.919932	3.605111	3.857784	
0.754051	0.851456	3.820964	3.837769	
0.638326	0.790486	3.430001	3.719188	
0.625548	1.168020	3.641070	3.762966	
0.578059	0.857466	3.360258	3.532520	
0.692410	1.026436	3.503671	4.035381	
0.495267	0.748237	3.258640	3.916433	
0.701750	0.945733	3.743636	3.808989	
0.469743	0.973946	3.446208	3.520470	
0.571176	0.823788	3.401462	3.423232	
0.651365	0.995710	3.460334	3.329718	
0.746585	1.138717	3.043278	3.435692	
0.605979	1.008973	3.234673	3.354166	
0.761612	1.019484	3.155614	3.458333	
0.784809	0.898611	3.392641	3.405299	
0.770646	0.945399	3.302111	3.545293	
0.489124	1.214027	3.287676	3.520088	
0.637199	1.127589	3.430687	3.390567	
0.578968	1.064549	3.086156	3.452891	
0.582198	1.295623	3.146341	3.123178	
0.729139	1.244112	3.151314	3.813448	
0.757242	1.223992	3.455336	3.514643	
0.798939	1.319381	3.275448	3.407453	
0.979056	1.353279	3.452398	3.888175	
1.141338	1.497142	3.410176	3.474412	
1.210418	1.552009	3.393379	3.574549	
1.316984	1.645454	3.636045	3.804694	
0.990343	1.246988	3.631519	3.892966	
0.815580	1.172150	3.137717	3.368808	
1.059441	1.180855	3.782155	3.615223	
0.909207	1.678158	3.469146	3.352977	
1.126151	1.284131	3.536554	3.555166	
1.043379	1.426352	3.690417	3.555565	
1.122965	1.683414	3.100136	3.196120	
1.082820	1.851488	3.246078	3.362975	
0.965250	1.878006	3.369469	3.346171	
0.787103	1.902818	3.172140	2.727753	
1.037401	1.502224	3.424500	3.313098	
1.286033	1.513093	3.422713	3.149553	
1.329447	1.935107	3.443245	3.584321	
1.283931	1.887267	3.545172	3.201035	
1.304675	1.707878	3.405204	3.435453	
1.200992	1.905121	3.276874	3.619502	
1.419437	2.024714	3.247685	2.927602	
1.374535	2.016228	3.036351	3.183001	
1.415683	1.675013	3.454555	3.142183	
1.133506	1.834589	2.986531	3.203026	
1.183712	2.294778	3.106623	3.244375	
1.503725	1.973679	3.022552	3.251915	
1.286027	2.414650	3.193106	3.666158	
1.093478	2.133554	2.893194	3.840154	
1.696550	2.184952	2.933990	3.461813	
1.366694	1.901298	2.918167	3.804234	
1.540279	2.048359	3.055913	3.569556	
1.575524	2.246050	3.006549	3.864793	
1.343847	2.157861	3.045119	3.813970	
1.295105	2.208532	2.793514	3.645813	
1.533366	2.154960	3.083307	3.693001	
1.381585	1.657606	3.156412	4.521351	
2.031500	2.465417	3.241204	4.115153	
1.654747	2.483975	3.189072	4.265172	
1.188074	2.627869	3.196209	4.109916	
1.506491	2.667590	3.127494	4.535208	
1.397523	2.556370	3.185364	4.136290	
1.598855	2.320194	3.287150	3.815006	
1.113827	2.383073	3.339469	4.217907	
1.842257	2.629701	3.492872	4.150406	
1.502188	2.565989	3.530951	4.312547	
1.317119	1.840309	3.276120	3.726945	
1.384265	2.033399	3.514677	3.700130	
0.904458	2.376550	3.236451	3.274662	
1.312719	1.940462	3.406250	3.711385	
0.928617	1.953933	3.467417	2.933241	
1.040658	1.847978	3.768080	3.219989	
1.198768	1.770974	3.861030	3.193851	
0.871130	1.794980	3.539518	3.284000	
1.638708	2.670913	3.612000	3.037216	
1.220014	1.668369	3.353043	3.700469	
0.911428	1.778057	3.468183	3.011114	
1.338510	1.762870	3.510258	3.003510	
1.233655	1.974035	3.137270	3.079383	
1.362036	1.496700	3.419897	3.006943	
1.151192	1.973191	3.523834	2.869322	
1.096364	1.579326	3.354932	2.983941	
1.261645	1.493475	3.271641	2.742021	
1.262772	1.733360	3.260757	2.783803	
1.091252	1.479772	3.197601	2.893843	
0.852547	1.779664	3.144909	2.678524	
1.208364	1.634700	3.118248	2.990331	
0.916724	1.748429	3.161298	2.775614	
1.178762	1.437372	3.172942	2.790099	
0.848067	1.255891	3.036907	2.538350	
0.693992	1.092425	2.985649	2.851262	
0.607040	1.800786	2.629303	2.552964	
0.994708	1.187202	2.994343	2.869997	
0.747203	1.369450	2.942222	2.832826	
0.730903	1.595220	2.838561	2.740034	
0.694330	1.153410	3.072628	2.961575	
0.690760	1.230017	2.840264	3.042802	
0.877374	1.309993	2.936697	3.201447	
0.644778	1.311774	2.935995	2.941547	
0.804732	1.650477	2.837411	2.992810	
0.719768	1.265476	2.656074	3.246773	
0.568576	1.012667	2.840853	3.406816	
0.641365	1.212046	2.766700	3.312012	
0.619134	1.119860	2.741958	3.434610	
0.759836	1.405487	2.676849	3.357296	
0.694520	1.149485	2.845979	3.420856	
0.783775	0.964690	3.079388	3.735623	
0.812635	1.170430	3.245374	3.445424	
0.741430	1.058618	2.804569	3.536756	
0.706343	1.143929	2.975497	3.371620	
0.689861	1.166368	2.845355	3.501584	
0.741505	1.153321	2.852006	3.934911	
0.571367	0.962745	2.708930	3.116853	
0.641155	1.172449	2.979717	3.642068	
0.458341	0.946739	2.712117	3.257922	
0.623187	0.826406	2.890177	3.235543	
0.413533	0.883484	2.993912	3.218372	
0.809169	1.065547	3.201355	3.510440	
0.625334	0.817563	3.342270	3.986834	
0.446657	0.853749	2.942638	3.279390	
0.408235	0.792369	2.788525	3.198092	
0.689231	0.828415	3.355493	3.365922	
0.751704	0.916750	3.224750	3.492331	
0.645421	1.166782	3.067091	2.944666	
0.837357	1.398547	3.065956	3.259077	
0.686015	1.201838	3.160493	3.355325	
0.593748	0.986020	3.386597	3.645284	
0.635310	1.000038	3.250473	3.131737	
0.524015	1.336835	2.854568	3.170927	
0.826803	1.043555	3.054808	3.089489	
0.632922	1.079982	2.971360	3.341596	
0.616611	1.042790	3.091749	2.931983	
0.749627	1.164112	3.277288	3.309546	
0.809554	1.120764	3.459402	3.318009	
0.600454	1.011570	3.032926	3.099003	
0.898030	1.270671	3.137296	3.395485	
0.957055	1.195361	3.228633	3.424166	
0.652536	1.067897	2.846644	2.992560	
0.788247	1.059157	3.237716	3.052477	
0.658253	1.145854	2.974921	3.095726	
0.818348	1.252638	3.225820	3.057493	
0.573459	1.007600	2.932434	2.728079	
0.765727	1.012223	3.194172	3.082535	
0.787489	0.953846	3.197750	3.224535	
0.456920	0.925952	3.315604	2.836568	
0.520517	0.960017	2.904657	2.738430	
0.792927	0.951061	3.260064	3.392020	
0.730792	0.864354	3.186880	2.814647	
0.478900	0.987797	2.970979	2.720535	
0.670549	1.405259	3.111205	2.834828	
0.674506	0.935349	3.182017	2.759537	
0.702362	0.999023	3.165891	2.857867	
0.631401	1.410610	2.884564	2.769826	
0.721732	0.905189	3.274016	3.203418	
0.714165	0.926074	3.195710	3.514421	
0.724823	0.970490	3.393972	3.368870	
0.563993	1.337244	2.787793	2.902511	
0.722584	1.163831	3.177901	3.106961	
0.777782	1.320879	2.916462	3.533277	
0.615027	1.144417	3.197383	3.180395	
0.502275	1.044665	3.031377	3.134909	
0.818201	1.051901	3.279233	3.295540	
0.525528	0.899095	3.178424	3.215922	
0.874267	1.166962	3.205214	3.113251	
0.717097	0.790905	3.625806	3.710907	
0.881122	1.027736	3.172770	3.064493	
0.571159	1.182503	3.066456	2.898282	
0.635153	0.855450	3.559375	3.344221	
0.570889	0.850419	3.101100	3.020069	
0.754294	1.074873	3.364002	3.029595	
0.587348	0.983768	2.955016	3.335805	
0.631110	1.071445	3.336473	3.324268	
0.700922	1.110588	3.046522	3.375071	
0.764396	0.976782	3.437979	3.575471	
0.596301	1.015107	3.399134	3.535513	
0.725436	0.978397	3.492901	3.514499	
0.588390	0.926691	3.488248	3.362657	
0.760896	0.944933	3.610911	3.350522	
0.611161	0.918607	3.250976	3.241731	
0.621660	1.193991	3.668488	3.285722	
0.700446	1.256276	3.375935	3.333313	
0.631821	1.078075	3.407049	3.299876	
0.564869	1.046912	3.886612	3.618390	
0.448367	0.887298	3.824750	3.091558	
0.653771	0.879464	4.116394	2.981179	
0.459790	1.021171	3.745907	2.780324	
0.626893	0.829988	3.886204	3.185020	
0.587802	0.828392	4.090936	2.811171	
0.588204	0.803545	3.770558	2.786318	
0.516015	0.940549	3.883723	3.055377	
0.590094	0.854628	3.756768	3.172460	
0.537043	0.841075	4.039340	3.031875	
0.499150	0.774762	3.915684	3.112762	
0.609274	0.747932	4.173328	2.802106	
0.565009	1.030166	3.815077	2.854785	
0.648360	0.818490	3.684361	2.859979	
0.606114	1.003617	4.052259	2.936909	
0.552165	0.919660	3.521053	2.786214	
0.500608	0.804587	3.496634	2.818089	
0.738619	0.855255	3.636073	2.544014	
0.545799	0.813834	3.336996	2.544248	
0.721624	1.047824	3.621147	2.859629	
0.702331	0.775691	3.364872	2.555156	
0.740538	0.922379	3.247931	2.910882	
0.806722	0.825601	3.313778	3.296915	
0.516229	0.961431	3.135451	3.034419	
0.613105	0.885780	3.033527	2.866254	
0.645478	0.915413	2.911497	2.837977	
0.805279	1.004727	3.213512	3.317528	
0.542519	0.757275	3.460454	2.898130	
0.752594	0.984321	3.151271	3.036345	
0.756190	1.238383	3.200807	3.132542	
0.550982	1.023095	3.009246	2.859988	
0.642180	0.700206	3.446744	3.543731	
0.698184	1.039226	3.266171	3.494549	
0.653165	1.240379	3.229653	3.042362	
0.513933	0.965244	3.144231	3.212646	
0.530573	0.925774	3.297765	3.319777	
0.718183	0.977826	3.254480	3.434713	
0.691214	1.247617	3.338091	3.273185	
0.644095	0.891039	3.506581	3.686685	
0.620371	1.037124	3.387710	3.523468	
0.826249	1.303007	3.587580	3.824371	
0.941484	1.168717	3.483794	3.321223	
0.813243	1.439375	3.502549	3.496068	
0.759356	1.253117	3.360921	3.174193	
0.552053	1.000626	3.207978	3.441375	
0.763592	1.180747	3.534610	3.434612	
0.817591	1.305132	3.411872	3.734914	
0.944153	1.202099	3.595840	3.483852	
0.817546	1.228854	3.526164	3.445226	
0.683911	1.217103	3.279655	3.218357	
1.041774	1.310720	3.517540	3.408752	
1.014649	1.574675	3.226992	3.183652	
0.913268	1.340832	3.237579	3.242895	
1.095595	1.508345	3.175892	3.002919	
1.072783	1.621516	3.037774	3.168583	
1.060182	1.657666	3.207393	3.012127	
1.076224	1.775378	2.908669	2.838691	
0.827662	1.795386	2.870266	3.119750	
0.962239	1.393235	2.996496	2.811258	
0.699735	1.259586	3.057645	3.123509	
0.760815	1.314206	3.073206	3.043097	
1.052047	1.212478	3.294856	3.456196	
0.836515	1.158260	3.293088	3.270132	
0.621732	0.967908	3.001376	3.048628	
0.646919	1.155861	2.827939	2.777574	
0.741421	1.142888	2.930514	3.131497	
0.844128	1.497725	2.894952	2.964596	
1.095789	1.334668	3.380908	2.753818	
0.993886	1.328494	3.103479	3.230992	
0.687832	1.187827	3.261034	3.252029	
0.708567	1.308728	3.362035	3.294917	
0.777791	1.239606	3.026516	3.051649	
0.684674	1.284061	2.934167	2.960356	
0.840516	1.248266	3.199560	3.515044	
0.768355	1.014897	3.348022	3.228197	
0.635413	0.982255	3.067411	3.081590	
0.714946	1.115234	3.070347	3.285151	
0.583685	1.018934	3.321773	3.375171	
0.852964	1.023090	3.312473	3.255360	
0.774459	1.040780	3.268645	3.208488	
0.528981	0.815177	3.362337	3.256153	
0.454838	0.972530	3.610515	3.171333	
0.824614	0.891914	3.383683	3.497569	
0.562876	0.908218	3.084716	2.940942	
0.554654	0.936156	3.464042	3.353690	
0.629504	0.893671	3.380703	3.139399	
0.506057	0.827591	3.430425	3.088249	
0.479961	0.838359	3.321329	3.075560	
0.565292	0.881434	3.322809	3.137359	
0.550802	0.829177	3.299021	3.011509	
0.646871	0.708698	3.351893	3.375874	
0.696038	0.970499	3.325217	3.154930	
0.461897	0.848910	3.163953	2.536886	
0.589892	0.712437	3.578166	3.002986	
0.691486	1.007516	3.435128	3.112232	
0.669385	0.859253	3.332759	3.063207	
0.468806	0.844483	3.076266	2.974781	
0.685161	0.781559	3.306437	3.479271	
0.623535	0.865847	3.171972	3.387571	
0.494430	0.812493	3.088641	2.916854	
0.449090	0.660943	3.239212	3.145854	
0.494546	0.698278	3.402039	3.116318	
0.703332	0.929638	3.122065	3.390300	
0.716673	0.961408	3.404662	3.600446	
0.617492	0.893761	3.426706	3.395459	
0.677464	0.965900	3.533340	3.658442	
0.831383	0.888649	3.385206	3.429740	
0.673896	0.917586	3.468758	3.707708	
0.725699	1.124048	3.270570	3.467408	
0.979933	1.241670	3.446570	3.502926	
0.401288	0.817975	3.044463	3.404946	
0.838247	1.156554	3.257046	3.492619	
0.760109	1.516529	2.952916	3.406713	
0.778846	1.404447	3.163724	2.952949	
0.750456	1.057416	3.436988	3.645631	
0.562014	0.901289	3.540205	3.205757	
0.896981	1.102569	3.794448	3.462534	
0.715964	1.254384	3.482798	3.317844	
0.774890	1.172663	3.294269	3.510443	
0.688309	1.250830	3.739376	3.438515	
0.785403	1.120963	3.663322	3.348339	
0.740712	1.020959	3.412049	3.257904	
0.932159	1.482368	3.972155	3.130830	
1.134225	1.610455	3.735656	3.243299	
0.858391	1.143463	3.989274	3.441209	
1.039310	1.409693	3.734196	3.229101	
0.766484	1.202113	3.810244	3.288032	
0.927608	1.212326	3.748785	3.410491	
0.980435	1.277466	3.510017	3.543318	
0.846908	1.340451	3.531966	3.085416	
0.925298	1.207603	3.774164	3.484267	
0.833580	1.771808	3.555665	3.217441	
0.910527	1.215223	3.488465	3.035774	
0.822087	1.380666	3.453991	2.790835	
0.766457	1.340230	3.451520	2.769962	
0.616638	1.034128	3.493033	2.894661	
0.608599	1.165947	3.177320	2.734189	
0.752168	1.230514	3.514925	2.755857	
0.680748	1.503169	3.269832	2.729679	
0.513408	1.020513	3.158016	2.809625	
0.550051	1.135301	3.107821	2.747511	
0.536394	1.025878	3.032677	2.983265	
0.552138	0.886776	2.866897	2.790529	
0.635500	1.016237	3.278342	2.918784	
0.937779	1.195457	3.061901	2.881789	
0.712913	1.214405	3.093032	3.172166	
0.618304	0.879717	3.372010	2.985600	
0.706667	1.021730	3.131920	2.925243	
0.565604	0.940342	3.215454	3.306491	
0.685285	0.970939	3.217155	3.152132	
0.719023	0.935862	3.108249	2.866939	
0.501728	0.913424	2.905142	3.128126	
0.462446	1.010544	2.744809	2.975964	
0.631426	1.022076	2.986741	2.992171	
0.572392	1.197112	2.962122	3.062019	
